**************************************************
Checking constraint violation of QuadrupleStance:
******************************************************************************
Domain: QuadrupleStance 	Constraint: timeDuration 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 4.50493220E-01 2.00000000E+00
$$ Lower bound violated: -4.95067800E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: intX 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 4 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.77612643E-03 1.00000000E-04
-1.00000000E-04 -1.12887623E-03 1.00000000E-04
-1.00000000E-04 7.93783329E-04 1.00000000E-04
$$ Lower bound violated: -2.67612643E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 5 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.97548761E-03 1.00000000E-04
-1.00000000E-04 -1.00915502E-03 1.00000000E-04
-1.00000000E-04 1.32774540E-04 1.00000000E-04
$$ Lower bound violated: -2.87548761E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 6 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.49275661E-03 1.00000000E-04
-1.00000000E-04 -1.84755381E-03 1.00000000E-04
-1.00000000E-04 7.42172553E-04 1.00000000E-04
$$ Lower bound violated: -4.39275661E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 7 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.61919272E-03 1.00000000E-04
-1.00000000E-04 -1.68194956E-03 1.00000000E-04
-1.00000000E-04 3.07952830E-04 1.00000000E-04
$$ Lower bound violated: -4.51919272E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 8 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.77194793E-03 1.00000000E-04
-1.00000000E-04 -2.26260873E-03 1.00000000E-04
-1.00000000E-04 3.99885180E-04 1.00000000E-04
$$ Lower bound violated: -5.67194793E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 9 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.34278384E-03 1.00000000E-04
-1.00000000E-04 -2.28353355E-03 1.00000000E-04
-1.00000000E-04 3.56415116E-04 1.00000000E-04
$$ Lower bound violated: -6.24278384E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 10 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.82697361E-03 1.00000000E-04
-1.00000000E-04 -2.90977847E-03 1.00000000E-04
-1.00000000E-04 3.43482814E-04 1.00000000E-04
$$ Lower bound violated: -7.72697361E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 11 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -8.15824549E-03 1.00000000E-04
-1.00000000E-04 -2.86739412E-03 1.00000000E-04
-1.00000000E-04 3.99922446E-04 1.00000000E-04
$$ Lower bound violated: -8.05824549E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 12 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.26466014E-02 1.00000000E-04
-1.00000000E-04 -4.43112274E-03 1.00000000E-04
-1.00000000E-04 1.91341110E-04 1.00000000E-04
$$ Lower bound violated: -1.25466014E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 13 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.06196945E-02 1.00000000E-04
-1.00000000E-04 -3.61802129E-03 1.00000000E-04
-1.00000000E-04 3.35853559E-04 1.00000000E-04
$$ Lower bound violated: -1.05196945E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 14 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.12733702E-02 1.00000000E-04
-1.00000000E-04 -7.41350540E-03 1.00000000E-04
-1.00000000E-04 3.58901953E-04 1.00000000E-04
$$ Lower bound violated: -2.11733702E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 15 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.50037030E-02 1.00000000E-04
-1.00000000E-04 -4.80305041E-03 1.00000000E-04
-1.00000000E-04 7.06966413E-04 1.00000000E-04
$$ Lower bound violated: -1.49037030E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 16 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.42086371E-02 1.00000000E-04
-1.00000000E-04 -1.17164255E-02 1.00000000E-04
-1.00000000E-04 1.41031173E-04 1.00000000E-04
$$ Lower bound violated: -3.41086371E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 17 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.61532401E-02 1.00000000E-04
-1.00000000E-04 -5.07770794E-03 1.00000000E-04
-1.00000000E-04 6.17748634E-04 1.00000000E-04
$$ Lower bound violated: -1.60532401E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 18 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.56712839E-02 1.00000000E-04
-1.00000000E-04 -1.26405392E-02 1.00000000E-04
-1.00000000E-04 7.58803476E-04 1.00000000E-04
$$ Lower bound violated: -3.55712839E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 19 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.93926164E-04 1.00000000E-04
-1.00000000E-04 7.83088258E-04 1.00000000E-04
-1.00000000E-04 1.33192200E-03 1.00000000E-04
$$ Upper bound violated: 1.23192200E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 20 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.79313303E-04 1.00000000E-04
-1.00000000E-04 1.73215671E-03 1.00000000E-04
-1.00000000E-04 1.00050978E-03 1.00000000E-04
$$ Upper bound violated: 1.63215671E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 21 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.04652477E-02 1.00000000E-04
-1.00000000E-04 -1.83618889E-03 1.00000000E-04
-1.00000000E-04 5.26720900E-04 1.00000000E-04
$$ Lower bound violated: -1.03652477E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: h_RlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.32406794E-06 1.00000000E-04
-1.00000000E-04 3.62227563E-05 1.00000000E-04
-1.00000000E-04 6.58139637E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: dh_RlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.29801619E-04 1.00000000E-04
-1.00000000E-04 -2.66130957E-04 1.00000000E-04
-1.00000000E-04 -6.50628493E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.24418361E-04 1.00000000E-04
-1.00000000E-04 4.86919643E-04 1.00000000E-04
-1.00000000E-04 -6.41743051E-04 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.17898162E-03 1.00000000E-04
-1.00000000E-04 1.69728505E-04 1.00000000E-04
-1.00000000E-04 -6.64172791E-04 1.00000000E-04
$$ Lower bound violated: -1.07898162E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 3 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.75033161E-03 1.00000000E-04
-1.00000000E-04 -1.27484912E-04 1.00000000E-04
-1.00000000E-04 -4.70140420E-04 1.00000000E-04
$$ Lower bound violated: -1.65033161E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 4 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.43514703E-03 1.00000000E-04
-1.00000000E-04 -9.14248539E-04 1.00000000E-04
-1.00000000E-04 -3.79510656E-04 1.00000000E-04
$$ Lower bound violated: -3.33514703E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 5 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.21436447E-03 1.00000000E-04
-1.00000000E-04 -8.76127408E-04 1.00000000E-04
-1.00000000E-04 -1.00960664E-04 1.00000000E-04
$$ Lower bound violated: -3.11436447E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 6 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.36574529E-03 1.00000000E-04
-1.00000000E-04 -1.71023866E-03 1.00000000E-04
-1.00000000E-04 -2.11197014E-04 1.00000000E-04
$$ Lower bound violated: -5.26574529E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 7 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.24664249E-03 1.00000000E-04
-1.00000000E-04 -1.58460445E-03 1.00000000E-04
-1.00000000E-04 -5.47385547E-05 1.00000000E-04
$$ Lower bound violated: -5.14664249E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 8 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.87027209E-03 1.00000000E-04
-1.00000000E-04 -2.23272849E-03 1.00000000E-04
-1.00000000E-04 -2.84200701E-04 1.00000000E-04
$$ Lower bound violated: -6.77027209E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 9 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.30099564E-03 1.00000000E-04
-1.00000000E-04 -2.23329858E-03 1.00000000E-04
-1.00000000E-04 -2.45324295E-04 1.00000000E-04
$$ Lower bound violated: -7.20099564E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 10 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.21898325E-03 1.00000000E-04
-1.00000000E-04 -2.95770995E-03 1.00000000E-04
-1.00000000E-04 -3.05590029E-04 1.00000000E-04
$$ Lower bound violated: -9.11898325E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 11 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.42738685E-03 1.00000000E-04
-1.00000000E-04 -2.77145354E-03 1.00000000E-04
-1.00000000E-04 -4.43590286E-04 1.00000000E-04
$$ Lower bound violated: -9.32738685E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 12 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.37683168E-02 1.00000000E-04
-1.00000000E-04 -4.35699851E-03 1.00000000E-04
-1.00000000E-04 -5.30360618E-04 1.00000000E-04
$$ Lower bound violated: -1.36683168E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 13 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.21967819E-02 1.00000000E-04
-1.00000000E-04 -3.53520964E-03 1.00000000E-04
-1.00000000E-04 -3.95203052E-04 1.00000000E-04
$$ Lower bound violated: -1.20967819E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 14 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.27333334E-02 1.00000000E-04
-1.00000000E-04 -7.11150150E-03 1.00000000E-04
-1.00000000E-04 -6.37066723E-04 1.00000000E-04
$$ Lower bound violated: -2.26333334E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 15 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.50106996E-02 1.00000000E-04
-1.00000000E-04 -4.62818221E-03 1.00000000E-04
-1.00000000E-04 -8.04180984E-04 1.00000000E-04
$$ Lower bound violated: -1.49106996E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 16 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.25915063E-02 1.00000000E-04
-1.00000000E-04 -1.08878481E-02 1.00000000E-04
-1.00000000E-04 -2.88646633E-04 1.00000000E-04
$$ Lower bound violated: -3.24915063E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 17 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.65767661E-02 1.00000000E-04
-1.00000000E-04 -5.78494691E-03 1.00000000E-04
-1.00000000E-04 -7.08449017E-04 1.00000000E-04
$$ Lower bound violated: -1.64767661E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 18 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.55420866E-02 1.00000000E-04
-1.00000000E-04 -1.30328185E-02 1.00000000E-04
-1.00000000E-04 -8.42890930E-04 1.00000000E-04
$$ Lower bound violated: -3.54420866E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 19 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.37214702E-03 1.00000000E-04
-1.00000000E-04 -1.16304682E-03 1.00000000E-04
-1.00000000E-04 -1.26837609E-03 1.00000000E-04
$$ Lower bound violated: -3.27214702E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 20 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.10180078E-03 1.00000000E-04
-1.00000000E-04 6.76309472E-04 1.00000000E-04
-1.00000000E-04 -4.83981766E-04 1.00000000E-04
$$ Lower bound violated: -1.00180078E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RlFoot_QuadrupleStance 	Node: 21 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.67236039E-03 1.00000000E-04
-1.00000000E-04 -8.56558103E-04 1.00000000E-04
-1.00000000E-04 -1.17711638E-04 1.00000000E-04
$$ Lower bound violated: -5.57236039E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: h_RrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.06908107E-05 1.00000000E-04
-1.00000000E-04 -3.17167422E-05 1.00000000E-04
-1.00000000E-04 8.87234822E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: dh_RrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.94417095E-04 1.00000000E-04
-1.00000000E-04 2.93076214E-04 1.00000000E-04
-1.00000000E-04 -7.55606762E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.58390775E-03 1.00000000E-04
-1.00000000E-04 -7.67480295E-04 1.00000000E-04
-1.00000000E-04 -4.86169180E-04 1.00000000E-04
$$ Lower bound violated: -1.48390775E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.81465667E-03 1.00000000E-04
-1.00000000E-04 -3.32250310E-04 1.00000000E-04
-1.00000000E-04 -2.75067272E-04 1.00000000E-04
$$ Lower bound violated: -1.71465667E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 3 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.29497230E-03 1.00000000E-04
-1.00000000E-04 1.38355656E-05 1.00000000E-04
-1.00000000E-04 -9.63322705E-05 1.00000000E-04
$$ Lower bound violated: -2.19497230E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 4 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.84544080E-03 1.00000000E-04
-1.00000000E-04 9.25172352E-04 1.00000000E-04
-1.00000000E-04 -3.47901306E-05 1.00000000E-04
$$ Lower bound violated: -3.74544080E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 5 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.45146223E-03 1.00000000E-04
-1.00000000E-04 8.34100892E-04 1.00000000E-04
-1.00000000E-04 -2.31451391E-06 1.00000000E-04
$$ Lower bound violated: -3.35146223E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 6 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.70228284E-03 1.00000000E-04
-1.00000000E-04 1.76539161E-03 1.00000000E-04
-1.00000000E-04 -3.12431859E-05 1.00000000E-04
$$ Lower bound violated: -5.60228284E-03 
$$ Upper bound violated: 1.66539161E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 7 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.49910677E-03 1.00000000E-04
-1.00000000E-04 1.59728244E-03 1.00000000E-04
-1.00000000E-04 -2.18643887E-05 1.00000000E-04
$$ Lower bound violated: -5.39910677E-03 
$$ Upper bound violated: 1.49728244E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 8 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.11386533E-03 1.00000000E-04
-1.00000000E-04 2.30498486E-03 1.00000000E-04
-1.00000000E-04 -1.02826748E-04 1.00000000E-04
$$ Lower bound violated: -7.01386533E-03 
$$ Upper bound violated: 2.20498486E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 9 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.60582518E-03 1.00000000E-04
-1.00000000E-04 2.24893072E-03 1.00000000E-04
-1.00000000E-04 -1.43197954E-04 1.00000000E-04
$$ Lower bound violated: -7.50582518E-03 
$$ Upper bound violated: 2.14893072E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 10 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.62777368E-03 1.00000000E-04
-1.00000000E-04 2.98672624E-03 1.00000000E-04
-1.00000000E-04 -1.51690365E-04 1.00000000E-04
$$ Lower bound violated: -9.52777368E-03 
$$ Upper bound violated: 2.88672624E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 11 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.00551629E-02 1.00000000E-04
-1.00000000E-04 2.82377444E-03 1.00000000E-04
-1.00000000E-04 -2.06274473E-04 1.00000000E-04
$$ Lower bound violated: -9.95516293E-03 
$$ Upper bound violated: 2.72377444E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 12 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.47853919E-02 1.00000000E-04
-1.00000000E-04 4.47852419E-03 1.00000000E-04
-1.00000000E-04 9.87993222E-06 1.00000000E-04
$$ Lower bound violated: -1.46853919E-02 
$$ Upper bound violated: 4.37852419E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 13 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.32382618E-02 1.00000000E-04
-1.00000000E-04 3.59434362E-03 1.00000000E-04
-1.00000000E-04 -1.93093786E-04 1.00000000E-04
$$ Lower bound violated: -1.31382618E-02 
$$ Upper bound violated: 3.49434362E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 14 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.33458153E-02 1.00000000E-04
-1.00000000E-04 7.10048456E-03 1.00000000E-04
-1.00000000E-04 -4.50169017E-04 1.00000000E-04
$$ Lower bound violated: -2.32458153E-02 
$$ Upper bound violated: 7.00048456E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 15 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.72615717E-02 1.00000000E-04
-1.00000000E-04 4.75312000E-03 1.00000000E-04
-1.00000000E-04 1.42879002E-04 1.00000000E-04
$$ Lower bound violated: -1.71615717E-02 
$$ Upper bound violated: 4.65312000E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 16 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.38297098E-02 1.00000000E-04
-1.00000000E-04 1.07437991E-02 1.00000000E-04
-1.00000000E-04 5.24656461E-04 1.00000000E-04
$$ Lower bound violated: -3.37297098E-02 
$$ Upper bound violated: 1.06437991E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 17 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.75451896E-02 1.00000000E-04
-1.00000000E-04 5.28702874E-03 1.00000000E-04
-1.00000000E-04 2.09324209E-04 1.00000000E-04
$$ Lower bound violated: -1.74451896E-02 
$$ Upper bound violated: 5.18702874E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 18 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.64338672E-02 1.00000000E-04
-1.00000000E-04 1.25111709E-02 1.00000000E-04
-1.00000000E-04 5.80256216E-04 1.00000000E-04
$$ Lower bound violated: -3.63338672E-02 
$$ Upper bound violated: 1.24111709E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 19 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.65573869E-03 1.00000000E-04
-1.00000000E-04 4.04413546E-04 1.00000000E-04
-1.00000000E-04 2.20976499E-04 1.00000000E-04
$$ Lower bound violated: -4.55573869E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 20 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.30996520E-03 1.00000000E-04
-1.00000000E-04 -1.46052776E-03 1.00000000E-04
-1.00000000E-04 -1.65915321E-04 1.00000000E-04
$$ Lower bound violated: -1.36052776E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_RrFoot_QuadrupleStance 	Node: 21 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.30048296E-03 1.00000000E-04
-1.00000000E-04 7.16130421E-04 1.00000000E-04
-1.00000000E-04 6.36651030E-04 1.00000000E-04
$$ Lower bound violated: -6.20048296E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.18027080E+03          Inf
0.00000000E+00 3.54195396E+02          Inf
0.00000000E+00 3.78405300E+02          Inf
0.00000000E+00 3.75881916E+02          Inf
0.00000000E+00 3.56718780E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.13187823E+03          Inf
0.00000000E+00 3.14434870E+02          Inf
0.00000000E+00 4.11322085E+02          Inf
0.00000000E+00 3.86848146E+02          Inf
0.00000000E+00 3.38908809E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 3 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.11061510E+03          Inf
0.00000000E+00 3.29296152E+02          Inf
0.00000000E+00 3.93453743E+02          Inf
0.00000000E+00 3.76484500E+02          Inf
0.00000000E+00 3.46265395E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 4 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.11208426E+03          Inf
0.00000000E+00 3.07180561E+02          Inf
0.00000000E+00 4.15777104E+02          Inf
0.00000000E+00 3.83650631E+02          Inf
0.00000000E+00 3.39307034E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 5 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.11444379E+03          Inf
0.00000000E+00 3.23359065E+02          Inf
0.00000000E+00 3.99932288E+02          Inf
0.00000000E+00 3.77252981E+02          Inf
0.00000000E+00 3.46038373E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 6 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.12164406E+03          Inf
0.00000000E+00 3.05848954E+02          Inf
0.00000000E+00 4.18460670E+02          Inf
0.00000000E+00 3.82735646E+02          Inf
0.00000000E+00 3.41573978E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 7 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.12627960E+03          Inf
0.00000000E+00 3.19815419E+02          Inf
0.00000000E+00 4.05149770E+02          Inf
0.00000000E+00 3.78502836E+02          Inf
0.00000000E+00 3.46462353E+02          Inf
******************************************************************************
Domain: QuadrupleStance 	Constraint: u_friction_cone_FlFoot 	Node: 8 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
0.00000000E+00 5.13710348E+03          Inf
0.00000000E+00 3.03645441E+02          Inf
